Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	jg.note	rat.owner	exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	tsnr.S1	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat
161	161	161	161	added 24092020	Ting			1015	101503	1	sub04	24-Jan-19	Sprague Dawley	Sprague-Dawley OFA	Male	0-2	8 weeks	350-400	368	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting-state	isoflurane / medetomidine	4 / 0.1	medetomidine	0.1		170.0	165	free-breathing	80.0	82		not available	37.7	not available	115	Varian/Agilent	VnmrJ	14.1	T/R	quadrature		RARE	T2	3.0	0.01017	GE-EPI	1.6	0.01	90.0	0.36*0.36	9.0	1.0	0.0	370.0	1	fastmap	1st+2nd	250kHz	No	AP	GE-EPI, 2 shots						51.319747155	0.2230864096756645	0.5911404728470244	0.4975765288148498	-0.210093566266051		0.3198659432778858	0.514636985791083	0.4356401859286152	-0.3781034370141036		0.2280272593805115	0.574275186643306	0.4774085391282637	-0.2018118336410398		0.3069148809397855	0.589876193385328	0.5629392317225776	0.0413887974441778		0.2678155642766839	0.6096594712358294	0.556607748374167	-0.0167183396683995	
162	162	162	162	added 24092020	Ting			1015	101504	1	sub05	24-Jan-19	Sprague Dawley	Sprague-Dawley OFA	Male	0-2	8 weeks	300-350	348	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting-state	isoflurane / medetomidine	4 / 0.1	medetomidine	0.1		170.0	168	free-breathing	90.0	85		not available	37.7	not available	114	Varian/Agilent	VnmrJ	14.1	T/R	quadrature		RARE	T2	3.0	0.01017	GE-EPI	1.6	0.01	90.0	0.36*0.36	9.0	1.0	0.0	370.0	1	fastmap	1st+2nd	250kHz	No	AP	GE-EPI, 2 shots						57.021649435	0.1716975536994171	0.6396281870514184	0.5077303412955826	-0.1612045278702277		0.2807952974341241	0.5379900508354515	0.4141404816464381	0.0071058783907359		0.1892617292805471	0.6539672937341925	0.5512796230699961	-0.1586973129590993		0.4915399689911303	0.7435080686490075	0.5388478085001032	-0.276363080242148		0.3937417507358778	0.7108127896603642	0.5351016349815755	-0.3643617800436094	
163	163	163	163	added 24092020	Ting			1015	101505	1	sub06	24-Jan-19	Sprague Dawley	Sprague-Dawley OFA	Male	0-2	8 weeks	300-350	324	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting-state	isoflurane / medetomidine	4 / 0.1	medetomidine	0.1		170.0	171	free-breathing	100.0	97		not available	37.7	not available	106	Varian/Agilent	VnmrJ	14.1	T/R	quadrature		RARE	T2	3.0	0.01017	GE-EPI	1.6	0.01	90.0	0.36*0.36	9.0	1.0	0.0	370.0	1	fastmap	1st+2nd	250kHz	No	AP	GE-EPI, 2 shots						55.56657285	0.1693706828609623	0.5693089637843634	0.5216901177398193	-0.1584372893281013		0.179286199049445	0.4299014498836187	0.3615619055002834	-0.0806249038666928		0.1676901500646325	0.5693531492832246	0.5188829666943863	-0.1636942327025899		0.294399240391359	0.5873423930514641	0.6115252656258	-0.172320608829349		0.2610439414650862	0.5342152317972829	0.5488559444222746	-0.2640830308373541	
164	164	164	164	added 24092020	Ting			1015	101506	1	sub07	1-Apr-19	Sprague Dawley	Sprague-Dawley OFA	Male	0-2	8 weeks	300-350	324	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting-state	isoflurane / medetomidine	4 / 0.1	medetomidine	0.1		160.0	164	free-breathing	150.0	150		not available	37.7	not available	117	Varian/Agilent	VnmrJ	14.1	T/R	quadrature		RARE	T2	3.0	0.01017	GE-EPI	1.6	0.01	90.0	0.36*0.36	9.0	1.0	0.0	370.0	1	fastmap	1st+2nd	250kHz	No	AP	GE-EPI, 2 shots						91.49587159	0.5574117109071687	0.2149473570002224	0.5670203770578396	0.0869520494989618		0.5320631385176376	0.1729166052894008	0.4835283256711095	0.0728738317435024		0.5585134446350517	0.2090049765540192	0.5654005615609928	0.0847566007308323		0.4875265711547555	0.3674658082663769	0.6369887237591575	0.1234551469833646		0.4165894782154613	0.263578774116361	0.5845752772651087	-0.0060269219337062	
165	165	165	165	added 24092020	Ting			1015	101507	1	sub08	1-Apr-19	Sprague Dawley	Sprague-Dawley OFA	Male	0-2	8 weeks	250-300	293	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting-state	isoflurane / medetomidine	4 / 0.1	medetomidine	0.1		190.0	191	free-breathing	100.0	104		not available	not available	not available	144	Varian/Agilent	VnmrJ	14.1	T/R	quadrature		RARE	T2	3.0	0.01017	GE-EPI	1.6	0.01	90.0	0.36*0.36	9.0	1.0	0.0	370.0	1	fastmap	1st+2nd	250kHz	No	AP	GE-EPI, 2 shots						47.734000225	0.6174938720301015	0.6035633130851878	0.6404629952648299	0.0087377601665067		0.4929637412488767	0.5287686545415008	0.5380723085770415	-0.0015169245262922		0.6330510291073752	0.6048070012570669	0.6273708921668887	0.0492298684282559		0.6373713791398296	0.5124608842719152	0.6438102649441901	-0.1264167124837527		0.5946443100656498	0.6153289370257594	0.6534739049146367	-0.2485128129701255	
166	166	166	166	added 24092020	Ting			1015	101508	1	sub09	3-Apr-19	Sprague Dawley	Sprague-Dawley OFA	Male	0-2	8 weeks	300-350	310	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting-state	isoflurane / medetomidine	4 / 0.1	medetomidine	0.1		200.0	203	free-breathing	100.0	104		not available	37.8	not available	154	Varian/Agilent	VnmrJ	14.1	T/R	quadrature		RARE	T2	3.0	0.01017	GE-EPI	1.6	0.01	90.0	0.36*0.36	9.0	1.0	0.0	370.0	1	fastmap	1st+2nd	250kHz	No	AP	GE-EPI, 2 shots						90.5397523	0.4663077564804139	0.2897646115729796	0.1923868572786715	0.2963530208647923		0.4844602282618938	0.3704128342138092	0.1228334872749188	0.2070199124558224		0.4760474727026978	0.2961619875181485	0.172524659797993	0.3349408745405252		0.4526025652329146	0.2781333065269104	0.1840240614794458	0.0761860691221155		0.3889885944603669	0.2053576904630229	0.1277098267412218	0.0400827775055788	
167	167	167	167	added 24092020	Ting			1015	101509	1	sub10	3-Apr-19	Sprague Dawley	Sprague-Dawley OFA	Male	0-2	8 weeks	250-300	289	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting-state	isoflurane / medetomidine	4 / 0.1	medetomidine	0.1		160.0	162	free-breathing	90.0	89		not available	37.8	not available	115	Varian/Agilent	VnmrJ	14.1	T/R	quadrature		RARE	T2	3.0	0.01017	GE-EPI	1.6	0.01	90.0	0.36*0.36	9.0	1.0	0.0	370.0	1	fastmap	1st+2nd	250kHz	No	AP	GE-EPI, 2 shots						63.29655991	0.2827609304555074	0.4606906606957668	0.5835551368205861	0.3648662463993969		0.3555538201577554	0.3990031618336029	0.4821975826613262	0.2627167685691739		0.281070652596515	0.4333012922660944	0.5545996573925648	0.3538804338675239		0.5973751194952969	0.5624187273891754	0.63367325265091	-0.2322375526866069		0.5983945771525474	0.5910632835878966	0.6586210438994858	-0.1709897638218537	
168	168	168	168	added 24092020	Alcauter			1016	101600	1	38CPre	07/10/2016	Wistar	Wistar	Male	0-2	49-56	200-250	239	Instituto de Neurobiología			resting-state	isoflurane	3.5	isoflurane	0.8	air	20.0	15-20	free-breathing	50.0	49		Not available	36,6	Not available		Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											50.362539035	0.1251554222479089	0.1638713530895522	0.1223247845697584	-0.0689073388032956		0.1242107017128836	0.1596593829245355	0.1154624697275062	0.04610111455061		0.1201099344272449	0.1610565823082433	0.1199711522023634	-0.0589394876419425		0.188748562317451	0.139708510909383	0.2172155292950291	-0.0435812072178333		0.1518335928961166	0.2221370245898045	0.1749399653335389	-0.10543206730417	
169	169	169	169	added 24092020	Alcauter			1016	101601	1	40CPre	07/10/2016	Wistar	Wistar	Male	0-2	49-56	200-250	248	Instituto de Neurobiología			resting-state	isoflurane	3.5	isoflurane	1.6	air	20.0	15-20	free-breathing	40.0	43		Not available	35	Not available		Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											52.944846695	-0.0799580473348489	-0.0089697834475123	0.392861645007463	-0.0332719516716572		0.0066030970549808	0.0391327546817967	0.2353116021238209	0.01762044422672		-0.0717238164633131	-0.0037252308945541	0.3713329004151355	-0.0308024559023331		-0.0536171231894679	0.1653288403425693	0.5023988462812329	0.1700435567883485		-0.0660661500686497	0.2144064775156979	0.4542432446306827	0.184177880888222	
170	170	170	170	added 24092020	Alcauter			1016	101602	1	42CPre	07/10/2016	Wistar	Wistar	Male	0-2	49-56	200-250	238	Instituto de Neurobiología			resting-state	isoflurane	3.5	isoflurane	1	air	20.0	15-20	free-breathing	50.0	54		Not available	35	Not available		Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											46.43680972	0.2879002004908017	0.2015475928619052	0.2178652910555331	-0.1987180157348411		0.2794987170308305	0.176563497292159	0.235109794646878	-0.169662142913769		0.3180059950290904	0.1862606618754368	0.2288886309592366	-0.155208470219829		0.477158828119224	0.436726217270834	0.3632477464308115	0.3195594007358507		0.3282894447025369	0.1918740431241296	0.2163491115333034	0.0828014362868833	
171	171	171	171	added 24092020	Alcauter			1016	101603	1	44CPre	07/10/2016	Wistar	Wistar	Male	0-2	49-56	200-250	234	Instituto de Neurobiología			resting-state	isoflurane	3.5	isoflurane	1.2	air	20.0	15-20	free-breathing	40.0	44		Not available	34,6	Not available		Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											50.52859326	0.0726940657068275	0.061278754076046	-0.0208844539899735	-0.1019872468458226		0.0302929196367058	0.0421771488408044	-0.0086088383424761	-0.0725766092519413		0.0807665874755362	0.0610214219080253	-0.0130592486212674	-0.1147784154096302		0.1411243940431155	0.1797215090341327	0.1358047044007575	0.1644015295234375		0.0910156347896706	0.0869810844897984	-0.0043582491768455	0.0141101531945686	
172	172	172	172	added 24092020	Alcauter			1016	101604	1	46CPre	20/10/2016	Wistar	Wistar	Male	0-2	49-56	200-250	248	Instituto de Neurobiología			resting-state	isoflurane	3.5	isoflurane	1	air	20.0	15-20	free-breathing	60.0	58		Not available	35,2	Not available		Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											31.72175153	-0.0053162907034298	0.0477587589535465	-0.1154977962504358	-0.0443343607874497		0.0236462293308868	0.1126321876841147	-0.031617755105262	0.0338523244774584		-0.2376201789611028	0.2043378047596021	-0.2088938258637652	-0.1516223070811692		0.1262300582621172	-0.0372454707448496	0.0025123687184613	-0.1012227503806155		0.1738124533660028	-0.0413841847746218	-0.0083309453783786	-0.1268967908428249	
173	173	173	173	added 24092020	Alcauter			1016	101605	1	48CPre	20/10/2016	Wistar	Wistar	Male	0-2	49-56	200-250	239	Instituto de Neurobiología			resting-state	isoflurane	3.5	isoflurane	2	air	20.0	15-20	free-breathing	60.0	64		Not available	35,8	Not available		Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											45.29168731	0.2232178859175401	-0.07111037333717	-0.0181140264901476	0.2001557980056047		0.0969538348226373	-0.0736944753334686	0.065588955294096	0.1281273302521057		0.3230698689734164	0.0780542980959195	-0.0984220296234547	0.3002620099880345		0.3030362131924911	-0.2075505220315468	0.0708680161837835	0.3537662929058833		0.2402662171048408	-0.2466785823402687	0.0043692618957793	0.2872627900738092	
174	174	174	174	added 24092020	Alcauter			1016	101606	1	50CPre	21/10/2016	Wistar	Wistar	Male	0-2	49-56	200-250	238	Instituto de Neurobiología			resting-state	isoflurane	3.5	isoflurane	1	air	20.0	15-20	free-breathing	50.0	53		Not available	35,4	Not available		Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											34.20461656	0.3725013393082804	0.3224840619404794	0.439603050756281	0.0343739069391841		0.2466364975077335	0.2585749619327873	0.3715745214807922	0.0808627674316818		0.3732549312004355	0.287161034173147	0.4410850494077214	0.0250929081903128		0.4664120653975623	0.323681007548178	0.4337906863608645	0.1500067768120134		0.4393520458601827	0.209550913487133	0.3753608585604307	0.0546829190382362	
175	175	175	175	added 24092020	Alcauter			1016	101607	1	52CPre	21/10/2016	Wistar	Wistar	Male	0-2	49-56	200-250	235	Instituto de Neurobiología			resting-state	isoflurane	3.5	isoflurane	1.5	air	20.0	15-20	free-breathing	70.0	65		Not available	34,7	Not available		Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											44.212587255	0.0906785156283177	-0.0867771000625728	0.1625492332852267	0.1054552547856442		0.0464635760520696	0.0209689086510826	0.1087569499330116	-0.0201913932075302		0.051852456763458	-0.0812373501572536	0.1553992995525987	0.1411228567998754		0.0505909628155744	0.0124528173973454	0.1531586839427681	0.1541113703250711		0.0396706985226715	-0.0252912113227807	0.0914206274868219	0.1186129556624175	
176	176	176	176	added 24092020	Alcauter			1016	101608	1	R54CPre	07/11/2016	Wistar	Wistar	Male	0-2	49-56	250-300	260	Instituto de Neurobiología			resting-state	isoflurane	3.5	isoflurane	1.2	air	20.0	15-20	free-breathing	40.0	42		Not available	34,5	Not available		Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											51.181259415	-0.0139582631374153	-0.0622064296834169	-0.1261819214449339	-0.1653951879860551		0.0376055532049406	-0.0083824271609556	-0.0484190247900822	-0.0527666556945954		-0.0122960758137678	-0.0579487871547824	-0.1250079056934213	-0.1645010775318164		0.0490562091327701	0.1733868216889782	-0.023332825823364	-0.0349347519791061		-0.0001006520035958	0.0800890182952925	-0.132714720411938	-0.1257412061883687	
177	177	177	177	added 24092020	Alcauter			1016	101609	1	R58CPre	07/11/2016	Wistar	Wistar	Male	0-2	49-56	200-250	243	Instituto de Neurobiología			resting-state	isoflurane	3.5	isoflurane	1	air	20.0	15-20	free-breathing	40.0	40		Not available	34,5	Not available		Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											52.491259075	-0.0282975039764239	0.264205349485378	-0.0217226169822442	0.1450051713130361		0.036214782823864	0.2026699131678875	-0.0245699770678343	0.0882933652058884		-0.023153031107112	0.2532758895399605	-0.0148833162293334	0.1453003330997679		0.0779365993905723	0.2584536143272012	0.3472766518055145	0.1188427030191205		0.1036650408933788	0.350420573871201	0.3726535152936457	0.0528539958606315	
178	178	178	178	added 24092020	Alcauter			1017	101700	1	sub-002	p60	Wistar	Wistar	Male	16-18	548	300-350	346	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	60.0	62	230.0	228	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim												-0.0294512210506721	0.3655960698804705	0.3054205556788322	0.139276433584188		0.0306414888997214	0.3211663985880097	0.2372639597803056	0.0926659538590967		0.0856461100776859	0.3673748906882719	0.413174117130464	0.0541024278064305		0.0102784312178802	0.5039913722733874	0.4298391293514821	0.0688529975780225		-0.0104435225274428	0.4912228647207958	0.40774451515124	0.0197083390047236	
179	179	179	179	added 24092020	Alcauter			1017	101700	2	sub-002	p180	Wistar	Wistar	Male	16-18	548	300-350	346	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	60.0	62	230.0	228	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim												0.0974339881381713	0.2147908775523373	0.2537631371030331	-0.0254091593028988		0.0506763193607024	0.1324411084597623	0.1061063465070746	0.0135324222246165		0.0942571008961824	0.2110982230996572	0.2527100833240269	-0.0214564556110407		0.08795134371706	0.3032890433894413	0.2266966211553292	-0.0162783769388338		0.0699053133916364	0.2438664027801969	0.2012696811324686	-0.0330451150427286	
180	180	180	180	added 24092020	Alcauter			1017	101701	1	sub-020	p60	Wistar	Wistar	Male	16-18	548	450-500	474	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	43	250.0	246	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim												0.0246025321066186	0.2711493850930995	0.243802177166856	-0.0706412744137554		0.0183566469084152	0.1925668299713238	0.152279054233537	0.0333591132132467		0.1442948156387809	0.2576450495702109	0.3565306317371786	0.001678783035123		0.0504840285027126	0.2593614129952055	0.2436294790007848	0.0027081780814439		0.0557249527776716	0.2535158047739633	0.2378758214388636	-0.0425595689290687	
181	181	181	181	added 24092020	Alcauter	yes	epi2anat	1017	101701	2	sub-020	p180	Wistar	Wistar	Male	16-18	548	450-500	474	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	43	250.0	246	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim												-0.0838812196905243	0.1564976301584416	-0.0887026560711886	-0.077358662378998		-0.065178273104817	0.0283787466253802	-0.0184925267149953	-0.0058247425711228		-0.062104821006493	0.1850918449222003	-0.0561642422239164	-0.0836072605425258		-0.102941809404747	0.1668969719259805	-0.0833619961730738	-0.0909797130438046		-0.0849563381355167	0.1654324365405168	-0.0746365445836758	-0.0895844880146942	
182	182	182	182	added 24092020	Alcauter			1017	101702	1	sub-030B	p60	Wistar	Wistar	Male	16-18	548	350-400	386	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	37	190.0	189	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim												0.1091953659633492	0.106291668157951	0.039644189693169	0.0418571594677679		0.0003884519381586	0.1177547084233116	0.0518178938693282	0.0640678884273606		0.106010552140686	0.29316040638801	0.0744244508127538	0.1295489716820374		0.0911156600562686	0.092183297952233	0.0421701362472567	-0.1098465774652932		0.0852356286127509	0.0815202353123419	0.0267818907198959	-0.1667930786120379	
183	183	183	183	added 24092020	Alcauter			1017	101702	2	sub-030B	p180	Wistar	Wistar	Male	16-18	548	350-400	386	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	37	190.0	189	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim												0.0364952528049765	0.2602916147013839	0.1637858449176409	0.205921388228593		0.0365450739591364	0.1657586356786324	0.0888915841416996	0.0400436411841777		0.0317418900464185	0.2661219827983829	0.1696283616354371	0.2045018732274711		0.0998893653537883	0.2254139199368502	0.1964653440518672	0.2097998580175719		0.0378915744018256	0.1954937354278142	0.1833515899131064	0.1691314077180976	
184	184	184	184	added 24092020	Alcauter			1017	101703	1	Sub-124	p60	Wistar	Wistar	Male	16-18	548	300-350	326	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	30.0	30	160.0	162	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim												0.2051722204536767	0.2406448132705707	0.3063488103468997	0.1652066109360751		0.1928737963323289	0.1917226146337224	0.1189065536283407	0.1532138001886821		0.3658392441229145	0.2572061594840504	0.3273012582857998	0.2084738778767543		0.1750898630973552	0.2716964181434914	0.1967282837341223	0.146140320959428		0.1335624087097018	0.2827112245598815	0.1750941716253934	0.1102029912114959	
