jg.note	rat.owner	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.gender	rat.age	rat.weight	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.post.induction.time	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.heart.rate	anesthesia.temperature	anesthesia.pCO2	anesthesia.comment	MRI.vendor	MRI.console	MRI.field.strength	MRI.coil.setup	MRI.coil.design	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor	func.shim	func.shim.order	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.design	func.sebnsory.comment					
added 20092020	HRM	02008	2008001	1	sub-002 run-01	2011	Sprague Dawley	female	5 months	350	Charles River			sensory-evoked	Isoflurane	5% > 2% > 0.5% > 0%	Medetomidine bolus: 0.05 mg/kg (s.c.)	Medetomidine (infusion): 0.1 mg/kg/h (s.c.)	~40 min	freely breathing, O2:air 20:81	60-80 bpm	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4 Tesla	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7000	49	GRE-EPI	2	15	60	64x64	21	1.5	0	32x31.5x32	none	PRESS voxel	1st order	250000		x (i.e. Left-right; note images are roated to match human conventions)		somatosensory paw	thermal stimuli cold paw	transient temperature drop	see events.tsv					
added 20092020	HRM	02008	2008002	1	sub-003 run-01	2011	Sprague Dawley	female	5 months	330	Charles River			sensory-evoked	Isoflurane	6% > 2% > 0.5% > 0%	Medetomidine bolus: 0.05 mg/kg (s.c.)	Medetomidine (infusion): 0.1 mg/kg/h (s.c.)	~40 min	freely breathing, O2:air 20:82	60-80 bpm	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4 Tesla	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7000	49	GRE-EPI	2	15	60	64x64	21	1.5	0	32x31.5x32	none	PRESS voxel	1st order	250000		x (i.e. Left-right; note images are roated to match human conventions)		somatosensory paw	thermal stimuli cold paw	transient temperature drop	see events.tsv					
added 20092020	HRM	02008	2008003	1	sub-004 run-01	2011	Sprague Dawley	female	4 months	290	Charles River			sensory-evoked	Isoflurane	7% > 2% > 0.5% > 0%	Medetomidine bolus: 0.05 mg/kg (s.c.)	Medetomidine (infusion): 0.1 mg/kg/h (s.c.)	~40 min	freely breathing, O2:air 20:83	60-80 bpm	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4 Tesla	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7000	49	GRE-EPI	2	15	60	64x64	21	1.5	0	32x31.5x32	none	PRESS voxel	1st order	250000		x (i.e. Left-right; note images are roated to match human conventions)		somatosensory paw	thermal stimuli cold paw	transient temperature drop	see events.tsv					
added 20092020	HRM	02008	2008004	1	sub-005 run-01	2011	Sprague Dawley	female	5 months	310	Charles River			sensory-evoked	Isoflurane	8% > 2% > 0.5% > 0%	Medetomidine bolus: 0.05 mg/kg (s.c.)	Medetomidine (infusion): 0.1 mg/kg/h (s.c.)	~40 min	freely breathing, O2:air 20:84	60-80 bpm	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4 Tesla	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7000	49	GRE-EPI	2	15	60	64x64	5	1.5	0	32x7.5x32	none	PRESS voxel	1st order	250000		x (i.e. Left-right; note images are roated to match human conventions)		somatosensory paw	thermal stimuli cold paw	transient temperature drop	see events.tsv					
added 20092020	HRM	02008	2008005	1	sub-006 run-01	2011	Sprague Dawley	female	5 months	330	Charles River			sensory-evoked	Isoflurane	9% > 2% > 0.5% > 0%	Medetomidine bolus: 0.05 mg/kg (s.c.)	Medetomidine (infusion): 0.1 mg/kg/h (s.c.)	~40 min	freely breathing, O2:air 20:85	60-80 bpm	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4 Tesla	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7000	49	GRE-EPI	2	15	60	64x64	21	1.5	0	32x31.5x32	none	PRESS voxel	1st order	250000		x (i.e. Left-right; note images are roated to match human conventions)		somatosensory paw	thermal stimuli cold paw	transient temperature drop	see events.tsv					
added 20092020	HRM	02008	2008006	1	sub-007 run-01	2011	Sprague Dawley	female	6 months	340	Charles River			sensory-evoked	Isoflurane	10% > 2% > 0.5% > 0%	Medetomidine bolus: 0.05 mg/kg (s.c.)	Medetomidine (infusion): 0.1 mg/kg/h (s.c.)	~40 min	freely breathing, O2:air 20:86	60-80 bpm	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4 Tesla	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7000	49	GRE-EPI	2	15	60	64x64	21	1.5	0	32x31.5x32	none	PRESS voxel	1st order	250000		x (i.e. Left-right; note images are roated to match human conventions)		somatosensory paw	thermal stimuli cold paw	transient temperature drop	see events.tsv					
added 20092020	HRM	02008	2008007	1	sub-008 run-01	2011	Sprague Dawley	female	6 months	360	Charles River			sensory-evoked	Isoflurane	11% > 2% > 0.5% > 0%	Medetomidine bolus: 0.05 mg/kg (s.c.)	Medetomidine (infusion): 0.1 mg/kg/h (s.c.)	~40 min	freely breathing, O2:air 20:87	60-80 bpm	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4 Tesla	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7000	49	GRE-EPI	2	15	60	64x64	21	1.5	0	32x31.5x32	none	PRESS voxel	1st order	250000		x (i.e. Left-right; note images are roated to match human conventions)		somatosensory paw	thermal stimuli cold paw	transient temperature drop	see events.tsv					
added 20092020	HRM	02008	2008008	1	sub-009 run-01	2011	Sprague Dawley	female	5 months	330	Charles River			sensory-evoked	Isoflurane	12% > 2% > 0.5% > 0%	Medetomidine bolus: 0.05 mg/kg (s.c.)	Medetomidine (infusion): 0.1 mg/kg/h (s.c.)	~40 min	freely breathing, O2:air 20:88	60-80 bpm	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4 Tesla	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7000	49	GRE-EPI	2	15	60	64x64	21	1.5	0	32x31.5x32	none	PRESS voxel	1st order	250000		x (i.e. Left-right; note images are roated to match human conventions)		somatosensory paw	thermal stimuli cold paw	transient temperature drop	see events.tsv					
added 20092020	HRM	02008	2008009	1	sub-010 run-01	2011	Sprague Dawley	female	5 months	350	Charles River			sensory-evoked	Isoflurane	13% > 2% > 0.5% > 0%	Medetomidine bolus: 0.05 mg/kg (s.c.)	Medetomidine (infusion): 0.1 mg/kg/h (s.c.)	~40 min	freely breathing, O2:air 20:89	60-80 bpm	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4 Tesla	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7000	49	GRE-EPI	2	15	60	64x64	21	1.5	0	25.6x31.5x25.6	none	PRESS voxel	1st order	250000		x (i.e. Left-right; note images are roated to match human conventions)		somatosensory paw	thermal stimuli cold paw	transient temperature drop	see events.tsv					
added 24092020	Ting	01015	1015000	1	sub01	21-Jan-19	Sprague-Dawley OFA	male	8 weeks	375	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting state	isoflurane	4%	medetomidine	bolus 0.1 mg/kg + 0.1 mg/kg/h maintenance	193	free breathing	107	not available	38	not available	133	varian	VnmrJ	14.1T	T/R	quadrature		RARE	T2	3	0.01017	GE-EPI, 2 shots	1.6	0.01	90	0.36*0.36	9	1	0	370	1	fastmap	1st+2nd	250kHz	No	AP										
added 24092020	Ting	01015	1015001	1	sub02	21-Jan-19	Sprague-Dawley OFA	male	8 weeks	357	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting state	isoflurane	4%	medetomidine	bolus 0.1 mg/kg + 0.1 mg/kg/h maintenance	173	free breathing	90	not available	37.7	not available	119	varian	VnmrJ	14.1T	T/R	quadrature		RARE	T2	3	0.01017	GE-EPI, 2 shots	1.6	0.01	90	0.36*0.36	9	1	0	370	1	fastmap	1st+2nd	250kHz	No	AP										
added 24092020	Ting	01015	1015002	1	sub03	23-Jan-19	Sprague-Dawley OFA	male	8 weeks	375	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting state	isoflurane	4%	medetomidine	bolus 0.1 mg/kg + 0.1 mg/kg/h maintenance	180	free breathing	83	not available	38.1	not available	111	varian	VnmrJ	14.1T	T/R	quadrature		RARE	T2	3	0.01017	GE-EPI, 2 shots	1.6	0.01	90	0.36*0.36	9	1	0	370	1	fastmap	1st+2nd	250kHz	No	AP										
added 24092020	Ting	01015	1015003	1	sub04	24-Jan-19	Sprague-Dawley OFA	male	8 weeks	368	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting state	isoflurane	4%	medetomidine	bolus 0.1 mg/kg + 0.1 mg/kg/h maintenance	165	free breathing	82	not available	37.7	not available	115	varian	VnmrJ	14.1T	T/R	quadrature		RARE	T2	3	0.01017	GE-EPI, 2 shots	1.6	0.01	90	0.36*0.36	9	1	0	370	1	fastmap	1st+2nd	250kHz	No	AP										
added 24092020	Ting	01015	1015004	1	sub05	24-Jan-19	Sprague-Dawley OFA	male	8 weeks	348	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting state	isoflurane	4%	medetomidine	bolus 0.1 mg/kg + 0.1 mg/kg/h maintenance	168	free breathing	85	not available	37.7	not available	114	varian	VnmrJ	14.1T	T/R	quadrature		RARE	T2	3	0.01017	GE-EPI, 2 shots	1.6	0.01	90	0.36*0.36	9	1	0	370	1	fastmap	1st+2nd	250kHz	No	AP										
added 24092020	Ting	01015	1015005	1	sub06	24-Jan-19	Sprague-Dawley OFA	male	8 weeks	324	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting state	isoflurane	4%	medetomidine	bolus 0.1 mg/kg + 0.1 mg/kg/h maintenance	171	free breathing	97	not available	37.7	not available	106	varian	VnmrJ	14.1T	T/R	quadrature		RARE	T2	3	0.01017	GE-EPI, 2 shots	1.6	0.01	90	0.36*0.36	9	1	0	370	1	fastmap	1st+2nd	250kHz	No	AP										
added 24092020	Ting	01015	1015006	1	sub07	1-Apr-19	Sprague-Dawley OFA	male	8 weeks	324	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting state	isoflurane	4%	medetomidine	bolus 0.1 mg/kg + 0.1 mg/kg/h maintenance	164	free breathing	150	not available	37.7	not available	117	varian	VnmrJ	14.1T	T/R	quadrature		RARE	T2	3	0.01017	GE-EPI, 2 shots	1.6	0.01	90	0.36*0.36	9	1	0	370	1	fastmap	1st+2nd	250kHz	No	AP										
added 24092020	Ting	01015	1015007	1	sub08	1-Apr-19	Sprague-Dawley OFA	male	8 weeks	293	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting state	isoflurane	4%	medetomidine	bolus 0.1 mg/kg + 0.1 mg/kg/h maintenance	191	free breathing	104	not available	not available	not available	144	varian	VnmrJ	14.1T	T/R	quadrature		RARE	T2	3	0.01017	GE-EPI, 2 shots	1.6	0.01	90	0.36*0.36	9	1	0	370	1	fastmap	1st+2nd	250kHz	No	AP										
added 24092020	Ting	01015	1015008	1	sub09	3-Apr-19	Sprague-Dawley OFA	male	8 weeks	310	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting state	isoflurane	4%	medetomidine	bolus 0.1 mg/kg + 0.1 mg/kg/h maintenance	203	free breathing	104	not available	37.8	not available	154	varian	VnmrJ	14.1T	T/R	quadrature		RARE	T2	3	0.01017	GE-EPI, 2 shots	1.6	0.01	90	0.36*0.36	9	1	0	370	1	fastmap	1st+2nd	250kHz	No	AP										
added 24092020	Ting	01015	1015009	1	sub10	3-Apr-19	Sprague-Dawley OFA	male	8 weeks	289	Charles Rivers	in-house breeding	Rats trained with the Threat and Escape Task a week before scans	resting state	isoflurane	4%	medetomidine	bolus 0.1 mg/kg + 0.1 mg/kg/h maintenance	162	free breathing	89	not available	37.8	not available	115	varian	VnmrJ	14.1T	T/R	quadrature		RARE	T2	3	0.01017	GE-EPI, 2 shots	1.6	0.01	90	0.36*0.36	9	1	0	370	1	fastmap	1st+2nd	250kHz	No	AP										
added 24092020	Alcauter	01016	1016000	1	38CPre	07/10/2016	Wistar	M	49-56	239	Instituto de Neurobiología			resting-state	Isoflurane	3-4	Isoflurane	0,8	15-20	No	49	Not available	36,6	Not available		Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01016	1016001	1	40CPre	07/10/2016	Wistar	M	49-56	248	Instituto de Neurobiología			resting-state	Isoflurane	3-4	Isoflurane	1,6	15-20	No	43	Not available	35	Not available		Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01016	1016002	1	42CPre	07/10/2016	Wistar	M	49-56	238	Instituto de Neurobiología			resting-state	Isoflurane	3-4	Isoflurane	1	15-20	No	54	Not available	35	Not available		Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01016	1016003	1	44CPre	07/10/2016	Wistar	M	49-56	234	Instituto de Neurobiología			resting-state	Isoflurane	3-4	Isoflurane	1,2	15-20	No	44	Not available	34,6	Not available		Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01016	1016004	1	46CPre	20/10/2016	Wistar	M	49-56	248	Instituto de Neurobiología			resting-state	Isoflurane	3-4	Isoflurane	1	15-20	No	58	Not available	35,2	Not available		Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01016	1016005	1	48CPre	20/10/2016	Wistar	M	49-56	239	Instituto de Neurobiología			resting-state	Isoflurane	3-4	Isoflurane	2	15-20	No	64	Not available	35,8	Not available		Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01016	1016006	1	50CPre	21/10/2016	Wistar	M	49-56	238	Instituto de Neurobiología			resting-state	Isoflurane	3-4	Isoflurane	1	15-20	No	53	Not available	35,4	Not available		Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01016	1016007	1	52CPre	21/10/2016	Wistar	M	49-56	235	Instituto de Neurobiología			resting-state	Isoflurane	3-4	Isoflurane	1,5	15-20	No	65	Not available	34,7	Not available		Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01016	1016008	1	R54CPre	07/11/2016	Wistar	M	49-56	260	Instituto de Neurobiología			resting-state	Isoflurane	3-4	Isoflurane	1,2	15-20	No	42	Not available	34,5	Not available		Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01016	1016009	1	R58CPre	07/11/2016	Wistar	M	49-56	243	Instituto de Neurobiología			resting-state	Isoflurane	3-4	Isoflurane	1	15-20	No	40	Not available	34,5	Not available		Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017000	1	sub-002	p60	Wistar	M	548	346	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	62	228	Not available	Not available	91	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017001	1	sub-020	p60	Wistar	M	548	474	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	43	246	Not available	Not available	90	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017002	1	sub-030B	p60	Wistar	M	548	386	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	37	189	Not available	Not available	90	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017003	1	Sub-124	p60	Wistar	M	548	326	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	30	162	Not available	Not available	92	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017004	1	Sub-128	p60	Wistar	M	548	355	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	42	170	Not available	Not available	91	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017005	1	sub-117C	p60	Wistar	M	548	358	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	40	223	Not available	Not available	90	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017006	1	Sub-130	p60	Wistar	M	548	348	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	40	269	Not available	Not available	90	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017007	1	Sub-013	p60	Wistar	M	548	392	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	35	205	Not available	Not available	94	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017008	1	Sub-007	p60	Wistar	M	548	380	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	30	230	Not available	Not available	91	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017009	1	Sub-036	p60	Wistar	M	548	358	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	34	189	Not available	Not available	91	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017000	2	sub-002	p180	Wistar	M	548	346	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	62	228	Not available	Not available	91	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017001	2	sub-020	p180	Wistar	M	548	474	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	43	246	Not available	Not available	90	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017002	2	sub-030B	p180	Wistar	M	548	386	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	37	189	Not available	Not available	90	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017003	2	Sub-124	p180	Wistar	M	548	326	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	30	162	Not available	Not available	92	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017004	2	Sub-128	p180	Wistar	M	548	355	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	42	170	Not available	Not available	91	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017005	2	sub-117C	p180	Wistar	M	548	358	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	40	223	Not available	Not available	90	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017006	2	Sub-130	p180	Wistar	M	548	348	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	40	269	Not available	Not available	90	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017007	2	Sub-013	p180	Wistar	M	548	392	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	35	205	Not available	Not available	94	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017008	2	Sub-007	p180	Wistar	M	548	380	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	30	230	Not available	Not available	91	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Alcauter	01017	1017009	2	Sub-036	p180	Wistar	M	548	358	Instituto de Neurobiología			resting-state	Isoflurane+Dexmedetomidine(single bolus)	3-4 %, 0.007 mg/kg	Isoflurane	0.5	15-20	No	34	189	Not available	Not available	91	Bruker	Paravision 6	7	R	R-phased array		turboRARE	T2	4.2	33	GE-EPI	1	20	60	0.469x0.469	20	1.2	0	600		mapshim														
added 24092020	Kind	01019	1019000	1	SD_rat1		Sprague Dawley	M	148-150	425-540 g	SAGE Labs	in-house breeding		resting state	isoflurane	4%	isoflurane	1.00%	20	Free breathing	57-72	310-380	37			Agilent	Direct drive	7T	Volume 72 + 2 channel PA head coil	RT - 2 channel phased array		fast spin echo	T2	3	0.048	GE-EPI, 2-shot	2	0.012	90	0.5 x 0.5	28	0.8	0	300	1	fastmap	1st + 2nd	250k	No	LR										
added 24092020	Kind	01019	1019001	1	SD_rat2		Sprague Dawley	M	148-150	425-540 g	SAGE Labs	in-house breeding		resting state	isoflurane	4%	isoflurane	1.00%	20	Free breathing	57-72	310-380	37			Agilent	Direct drive	7T	Volume 72 + 2 channel PA head coil	RT - 2 channel phased array		fast spin echo	T2	3	0.048	GE-EPI, 2-shot	2	0.012	90	0.5 x 0.5	28	0.8	0	300	1	fastmap	1st + 2nd	250k	No	LR										
added 24092020	Kind	01019	1019002	1	SD_rat3		Sprague Dawley	M	148-150	425-540 g	SAGE Labs	in-house breeding		resting state	isoflurane	4%	isoflurane	1.00%	20	Free breathing	57-72	310-380	37			Agilent	Direct drive	7T	Volume 72 + 2 channel PA head coil	RT - 2 channel phased array		fast spin echo	T2	3	0.048	GE-EPI, 2-shot	2	0.012	90	0.5 x 0.5	28	0.8	0	300	1	fastmap	1st + 2nd	250k	No	LR										
added 24092020	Kind	01019	1019003	1	SD_rat4		Sprague Dawley	M	148-150	425-540 g	SAGE Labs	in-house breeding		resting state	isoflurane	4%	isoflurane	1.00%	20	Free breathing	57-72	310-380	37			Agilent	Direct drive	7T	Volume 72 + 2 channel PA head coil	RT - 2 channel phased array		fast spin echo	T2	3	0.048	GE-EPI, 2-shot	2	0.012	90	0.5 x 0.5	28	0.8	0	300	1	fastmap	1st + 2nd	250k	No	LR										
added 24092020	Kind	01019	1019004	1	SD_rat5		Sprague Dawley	M	148-150	425-540 g	SAGE Labs	in-house breeding		resting state	isoflurane	4%	isoflurane	1.00%	20	Free breathing	57-72	310-380	37			Agilent	Direct drive	7T	Volume 72 + 2 channel PA head coil	RT - 2 channel phased array		fast spin echo	T2	3	0.048	GE-EPI, 2-shot	2	0.012	90	0.5 x 0.5	28	0.8	0	300	1	fastmap	1st + 2nd	250k	No	LR										
