exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	tsnr.S1	tsnr.str	MFW	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat	maxFW
		1016	101607	1	52CPre	21/10/2016	Wistar	Wistar	Male	0-2	49-56	200-250	235	Instituto de Neurobiología			resting-state	isoflurane	3.5	isoflurane	1.5	air	20.0	15-20	free-breathing	70.0	65		Not available	34,7	Not available		Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											32.141647205	12.767389585	0.027627353801964186	-0.0882630813409749	-0.0992361458556713	0.1377739804847982	0.1885710991021724	Unspecific	-0.0623458216412014	0.0018975757796863	0.09945131181529	0.1105440728849753	Spurious	-0.1281229673287802	-0.0442002753843056	0.1419178128423311	0.1709060152912659	Unspecific	-0.1298960340159304	-0.1541922430096468	0.1852672131913092	0.1547706934913703	Unspecific	-0.1468456723604072	-0.1975195787380516	0.134648569796519	0.1214870325533098	Unspecific	0.0855399810209711
		1016	101608	1	R54CPre	07/11/2016	Wistar	Wistar	Male	0-2	49-56	250-300	260	Instituto de Neurobiología			resting-state	isoflurane	3.5	isoflurane	1.2	air	20.0	15-20	free-breathing	40.0	42		Not available	34,5	Not available		Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											40.9343999	19.257906115	0.02185259301330447	-0.0149565586708895	0.1706913204433868	-0.0687220923383109	-0.2530107429670509	Spurious	0.0062632399802739	0.1408864745321718	-0.0560992625765785	-0.1497330131114052	Spurious	-0.0149968188377069	0.1745608590256448	-0.064884653945428	-0.2565858149743028	Spurious	0.0479473536926878	0.4583241769635325	0.1276486551629861	0.0800812653386039	Specific	-0.0079708550011566	0.2424843657707719	-0.0057183095942032	-0.144259973679947	Spurious	0.0506186560965772
		1016	101609	1	R58CPre	07/11/2016	Wistar	Wistar	Male	0-2	49-56	200-250	243	Instituto de Neurobiología			resting-state	isoflurane	3.5	isoflurane	1	air	20.0	15-20	free-breathing	40.0	40		Not available	34,5	Not available		Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											33.58674166	17.791792375	0.02368383263291646	0.0641623899653425	0.0946186706121645	0.1677276339955265	-0.0919090890467702	Specific	0.0835005568184991	0.1555324126982228	0.1414568074240433	-0.0755391379927584	Specific	0.0621264665064026	0.1141299360416943	0.1735740489066964	-0.0857016354410048	Specific	0.1125688584327828	0.4293621578185045	0.477223121507549	0.5316456431354533	Unspecific	0.0511761250301119	0.236090912006226	0.2904944081154662	0.2638719096085898	Unspecific	0.0624520783028309
		1017	101700	1	sub-002	p60	Wistar	Wistar	Male	16-18	548	300-350	346	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	60.0	62	230.0	228	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											35.00848151	20.417790985	0.04717348986442143	0.0961426187812517	0.43195845942812	0.258858450052861	0.060195477874488	Specific	0.1236635020202813	0.3933824852609647	0.2678771489831811	0.1129935186294264	Unspecific	0.2102876686026592	0.1486561282667374	0.2123124859170408	0.0480204010827967	Specific	0.1253618754050364	0.5569391364868616	0.4296223254293493	-0.0353044080931307	Specific	0.1285640328689276	0.5636988066934522	0.4293071524551819	-0.0782985246622487	Specific	0.200254983767751
		1017	101700	2	sub-002	p180	Wistar	Wistar	Male	16-18	548	300-350	346	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	60.0	62	230.0	228	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											30.16236272	22.66780297	0.02643546821953738	0.0056598556322387	0.3715859050542373	0.272588082821031	0.2129522430836511	Unspecific	0.0073909342149506	0.2844696732781953	0.139547087009545	0.1638072055660413	Unspecific	0.0408787228026593	0.3127328617921108	0.2897168773617496	0.2195274164888599	Unspecific	-0.0152074662381359	0.3344538531287996	0.2621030936086352	0.2364363955404715	Unspecific	-0.0199766841053282	0.3007213713526483	0.2064055476812993	0.1705022423054234	Unspecific	0.0988217414291117
		1017	101701	1	sub-020	p60	Wistar	Wistar	Male	16-18	548	450-500	474	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	43	250.0	246	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											27.83354736	17.662232185	0.060269017177220253	0.0561541254437772	0.3322323361995373	0.3672403636542096	0.0608816729449073	Specific	0.0453556019225903	0.2950588437420998	0.2852120115682172	0.1238688927444979	Unspecific	0.164795898377236	0.3133444879790208	0.0267471722203243	-0.0803729433666428	No	0.0352525858844791	0.3564024551115679	0.3349894539913748	0.0804201223107577	Specific	0.059338089435607	0.3462575309881269	0.321625189683832	0.0189651944555712	Specific	0.208023014000752
		1017	101701	2	sub-020	p180	Wistar	Wistar	Male	16-18	548	450-500	474	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	43	250.0	246	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											31.859302875	17.66630506	0.03836096555699878	0.3704901076756935	0.411148590868555	0.3455513181079094	0.2687191906423457	Unspecific	0.3280984198727057	0.3379192597247032	0.2936124395682396	0.1902347369314548	Unspecific	0.3527858520826054	0.3706507612173249	0.2688001702711974	0.0198572644659607	Specific	0.403976307343402	0.4453803216919716	0.3775462589192188	0.2775478076289474	Unspecific	0.3898831701540126	0.3860828629896812	0.2585437462496638	0.1483700087806434	Unspecific	0.133805494584781
		1017	101702	1	sub-030B	p60	Wistar	Wistar	Male	16-18	548	350-400	386	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	37	190.0	189	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											31.745419145	17.42697572	0.10155606463166876	0.0418375891386489	0.1270435802051376	0.1533503717158203	0.184039527617382	Unspecific	0.0170565585913501	0.1732686636551806	0.1291214211882936	0.1230929028490666	Unspecific	-0.9201082464142776	-0.6439326221211181	-0.0725036255046664	-0.6073513585567673	Spurious	0.1119063921244787	0.1229710621408663	0.2071572705121427	-0.0125808897970639	Specific	0.100414127143756	0.1314094661317112	0.1749268370498846	-0.0538343207292756	Specific	0.404130708289187
		1017	101702	2	sub-030B	p180	Wistar	Wistar	Male	16-18	548	350-400	386	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	37	190.0	189	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											30.05697252	24.1128699	0.022315385304090284	0.0556604747318481	0.2510476008094481	0.1600121780127825	0.1955080406316621	Unspecific	0.0660385394435124	0.2127505418060964	0.1515032192873305	0.0821753225061355	Specific	0.0642210664157657	0.2547379278391161	0.1614721077418173	0.1934349263514718	Unspecific	0.1387697608344177	0.2065166470805474	0.1840382244654334	0.1550167912164599	Unspecific	0.0963336076553661	0.1878938582989143	0.1786120353861186	0.1380823017748762	Unspecific	0.070779809777449
		1017	101703	1	Sub-124	p60	Wistar	Wistar	Male	16-18	548	300-350	326	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	30.0	30	160.0	162	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											29.164603845	17.40990567	0.06441898870939317	0.146734844196285	0.1537647350729359	0.3173629623277859	0.2767403289973458	Unspecific	0.19198073130209	0.1256404378997483	0.1955156355532119	0.2227157465979249	Unspecific	0.1639421307319952	0.0396655771697284	0.1527641799581205	-0.177946496005265	Specific	0.1697751180590783	0.1746806637775263	0.2169887733909419	0.2310896837891801	Unspecific	0.1557272403777325	0.1791643332837857	0.1900476655248081	0.1972952269938027	Unspecific	0.271836978242247
		1017	101703	2	Sub-124	p180	Wistar	Wistar	Male	16-18	548	300-350	326	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	30.0	30	160.0	162	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											28.285681365	14.25154338	0.030694057673486295	0.3725637856511266	0.3514297346694857	0.2259216732230985	-0.0090573446866363	Specific	0.4199281055674269	0.2189478954073903	0.1702083720561445	-0.0303087028885174	Specific	0.3614170435697405	0.3709900575016734	0.2611935137245595	-0.1056885468498041	Specific	0.5068308511650886	0.2745547962926901	0.4818202001219065	0.0175916904298234	Specific	0.499676610617809	0.2974618134238143	0.4449297250468909	-0.0715540699970578	Specific	0.109071254371078
		1017	101704	1	Sub-128	p60	Wistar	Wistar	Male	16-18	548	350-400	355	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	42	170.0	170	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											30.61620456	19.130886085	0.06213293167239908	0.1784934321656257	0.4091794714683396	0.2856784311284916	0.0888620549743686	Specific	0.0642663986666301	0.3760282970469913	0.2596634793495049	0.1018518433741328	Unspecific	0.2851040854939115	-0.0845135990054052	-0.3240204124509113	0.0416376508812462	Spurious	0.1920967976167388	0.3587117152337739	0.3682415714365266	0.224064542346917	Unspecific	0.1677672083091536	0.3289645441118674	0.2693450768316176	0.1361798327442569	Unspecific	0.209853067270646
		1017	101704	2	Sub-128	p180	Wistar	Wistar	Male	16-18	548	350-400	355	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	42	170.0	170	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											18.1606353215	17.12150388	0.03510507977500224	0.1916272844326883	0.3552571755205603	0.369409846314816	0.2490264652073135	Unspecific	0.1705668456164892	0.3438005973966047	0.2349386732306171	0.1700924095722746	Unspecific	0.2876718167796285	0.2941718666052953	0.2533024091697147	0.1078209367442113	Unspecific	0.2297732799693718	0.305923456449624	0.2854336212307793	0.1604662319352816	Unspecific	0.2464268187971839	0.267174856129789	0.2582235614226991	0.1451872209296502	Unspecific	0.145799008673353
		1017	101705	1	sub-117C	p60	Wistar	Wistar	Male	16-18	548	350-400	358	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	40	220.0	223	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											38.653747980000006	19.46378634	0.06409115208810398	0.1925800588232751	0.426021418502771	0.308723723463678	-0.0709496171668051	Specific	0.1275542859330186	0.4134712757373409	0.2040413977771391	0.0517363891385818	Specific	0.5275916995812204	-0.0203486843395878	0.2947829512602407	-0.161545237115958	Specific	0.2175263263879424	0.398814120955104	0.4301522180311753	0.0464680077003974	Specific	0.1833380407818892	0.391273513089009	0.3982229443924709	-0.0602575608047923	Specific	0.255599760224662
		1017	101705	2	sub-117C	p180	Wistar	Wistar	Male	16-18	548	350-400	358	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	40	220.0	223	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											28.637596445	19.06128324	0.02978931507467207	0.0493104020608348	0.4807030495930534	0.2448193708234843	-0.0454226819887451	Specific	0.0785920944888533	0.4438572729956639	0.2231354688624159	-0.0359235682988089	Specific	0.0106179738387061	0.4541237072479172	0.2235775091087071	-0.0241208308251631	Specific	0.038825328819744	0.4412169484638354	0.2604141125429283	0.0557955977393426	Specific	0.0583474991622059	0.3962858810713718	0.2124072351125885	-0.0272824343759859	Specific	0.0808701811643443
		1017	101706	1	Sub-130	p60	Wistar	Wistar	Male	16-18	548	300-350	348	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	40	270.0	269	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											30.93041538	17.78946372	0.0776214054274796	0.1125307673349674	0.3552064453835163	0.1694634957464075	0.1021473228615991	Unspecific	0.0850556759740814	0.2765563314557677	0.1451737066068638	0.0782009525641296	Specific	-0.0238529189540507	0.2707320220551165	0.0743379497530729	0.2179681222283521	Spurious	0.046994317803605	0.2868091418156539	0.2881547687693634	0.017351829864876	Specific	0.0374409853904318	0.2467544054037309	0.2778640616847067	-0.0153982148892928	Specific	0.265044604781336
		1017	101706	2	Sub-130	p180	Wistar	Wistar	Male	16-18	548	300-350	348	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	40	270.0	269	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											29.73664381	13.172247165	0.029112427507071565	0.1397624541932393	-0.0008262772513377	0.2241606234232689	0.2050028597063896	Unspecific	0.0533099654963064	0.0326652102807632	0.1551723647276292	0.1528044237517384	Unspecific	0.1639424114271532	0.0006232430700213	0.2246129213956215	0.2934244727029755	Unspecific	0.1619826985209967	-0.0430208837622693	0.2160602052394396	0.1573812536476715	Unspecific	0.1683876573057286	-0.0366331345031314	0.232853647343511	0.2255624990207765	Unspecific	0.162836888447021
		1017	101707	1	Sub-013	p60	Wistar	Wistar	Male	16-18	548	350-400	392	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	35	210.0	205	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											34.433535275	22.53604892	0.05046281988225765	0.0209976527249988	0.5512347585951912	0.3271528436462805	0.2241192394976392	Unspecific	0.0258930460761679	0.5762774043887071	0.3989461501880693	0.2376242926713223	Unspecific	-0.0866522014468912	0.1821301252016338	0.090679908044346	-0.1143206672281405	Spurious	0.025248432173906	0.4318370276829993	0.3614005076945625	0.2677744753811891	Unspecific	0.0116023163470623	0.3886197669096737	0.295550261575411	0.1372002112433025	Unspecific	0.175593368210939
		1017	101707	2	Sub-013	p180	Wistar	Wistar	Male	16-18	548	350-400	392	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	40.0	35	210.0	205	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											37.226074695	19.66318692	0.028360886758556986	0.0121251160285728	-0.0887459961299265	0.0318533720202905	0.0297843804914304	No	-0.0150551279657164	-0.0617141232280085	0.0852526714260834	0.1110619817449117	Spurious	0.0097020110023305	-0.0621684554343834	0.0441036003223324	0.0840937650170672	No	0.0536125076812661	-0.0989830025315534	-0.0035701771638917	-0.0379868510230951	No	0.0104888093490326	-0.1059408248459892	-0.0067173407991825	-0.0525554737743764	No	0.0743221834259079
		1017	101708	1	Sub-007	p60	Wistar	Wistar	Male	16-18	548	350-400	380	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	30.0	30	230.0	230	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											32.931900425	20.884170335	0.05606799099793341	0.2833695962350717	0.2224355484419697	0.4562089408233536	0.5030255744978943	Unspecific	0.2599548125758951	0.3674844927723562	0.3673665334465876	0.3590733145862415	Unspecific	0.433394465061851	0.0336632007539019	0.254796123223961	0.1217337319401867	Unspecific	0.3024299051428979	0.2654086659922405	0.5104457844866251	0.2898620905903938	Unspecific	0.2674572262323565	0.1986253373270063	0.421737778681917	0.1792618211454103	Unspecific	0.217149203147326
		1017	101708	2	Sub-007	p180	Wistar	Wistar	Male	16-18	548	350-400	380	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	30.0	30	230.0	230	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											34.328769345	19.20262624	0.036077410405100034	0.162050031936415	0.0981682648642424	-0.0680166201571259	0.0067325815221554	No	0.0523069926826667	0.0792360227760198	-0.016666467837642	-0.0536901902064662	No	0.2067844674714271	0.1019941606277275	-0.0545380703639863	0.024461835492088	No	0.1583534428522076	0.1060655433488198	-0.078365897586628	0.0528665605383215	No	0.1453815940107608	0.1071159896861204	-0.0826934274099229	0.0468726094988267	No	0.225789108423134
		1017	101709	1	Sub-036	p60	Wistar	Wistar	Male	16-18	548	350-400	358	Instituto de Neurobiología			resting-state	isoflurane / medetomidine	3.5 / 0.014	isoflurane	0.5		20.0	15-20	free-breathing	30.0	34	190.0	189	Not available	Not available	JG: dexmedetomidine  converted to medetomine dose	Bruker	Paravision 6	7.0	R	R-phased array		turboRARE	T2	4.2	0.033	GE-EPI	1.0	0.02	60.0	0.469x0.469	20.0	1.2	0.0	600.0		mapshim											41.40048701	24.04836021	0.04243755197350826	0.1399208315599464	0.3038104705024413	0.3009270623443813	0.0713045030979965	Specific	0.1180472141145639	0.2875823423888725	0.3055584427384012	0.0971918948463793	Specific	0.0747477013317686	0.2881469028797118	0.3108042578549813	-0.2035399099856963	Specific	0.204414645955441	0.4681476262288558	0.4178633298212919	0.130220800989705	Unspecific	0.198290580523831	0.398794395995914	0.3518200076699777	-0.0290304852358449	Specific	0.19322107397257
